Formato,Zona,Distrito,Suc SAP,Sucursal,Calle,Colonia,Municipio,Estado,Ciudad,CP,var_ventas,var_ov,var_ticket,month,latitud,longitud
Devlyn,Metropolitana,Distrito 3,B763,PORTAL SAN ANGEL,AV REVOLUCION,Campestre,Álvaro Obregón,Ciudad de México,Ciudad de México,01040,22.1,22.2,-0.1,Enero,19.35401129369545,-99.19020273950834
Devlyn,Centro,Distrito 4,A855,SENDERO QUERETARO,AV REVOLUCION,El Rocio,Querétaro,Querétaro,Santiago de Querétaro,76114,-9.1,-6.2,-3.1,Enero,20.6188218354912,-100.43836671759868
Devlyn,Centro,Distrito 6,A890,PLAZA POZUELOS,AV REVOLUCION,Guanajuato Centro,Guanajuato,Guanajuato,Guanajuato,36000,-8.5,3.9,-11.9,Enero,20.67736146135978,-101.34294615206993
Devlyn,Centro,Distrito 4,A813,PACHUCA PLAZA BELLA,AV REVOLUCION,Maestranza,Pachuca de Soto,Hidalgo,Pachuca de Soto,42060,-18.9,-9.7,-10.1,Enero,20.10451,-98.78892237167076
Devlyn,Noroeste,Distrito 5,A966,GUADALAJARA CHERAUI LOMAS,AV RIO NILO,El Doradito,Tonalá,Jalisco,Tonalá,45403,43.0,84.4,-22.4,Enero,20.6241367,-103.2421263
Devlyn,Noreste,Distrito 3,A893,CITADEL,AV ROMULO GARZA,Residencial Santa Fe,San Nicolás de los Garza,Nuevo León,San Nicolás de los Garza,66477,-41.4,-38.5,-4.7,Enero,25.7558021,-100.289648
Sears,Noreste,Distrito 3,B307,SEARS STIVA MONTERREY,AV ROMULO GARZA,Residencial Santa Fe,San Nicolás de los Garza,Nuevo León,San Nicolás de los Garza,66477,11.7,-3.1,15.3,Enero,25.7558021,-100.289648
Devlyn,Noroeste,Distrito 1,A847,ENSENADA CENTRO,AV RUIZ,Sección Primera,Ensenada,Baja California,Ensenada,22800,11.4,12.8,-1.2,Enero,31.8658887,-116.602983
Sears,Noroeste,Distrito 1,B318,SEARS CENTRO (ENSENADA),AV RUIZ,Sección Primera,Ensenada,Baja California,Ensenada,22800,52.1,64.7,-7.7,Enero,31.8658887,-116.602983
Devlyn,Centro,Distrito 1,A780,GALERIAS ATIZAPAN,AV RUIZ CORTINES,Lomas de Atizapán II,Atizapán de Zaragoza,Estado de México,Ciudad Adolfo López Mateos,52977,1.6,-17.6,23.3,Enero,19.5733975,-99.243949
Coppel,Noreste,Distrito 1,A532,COPPEL EL PASEO (S.L.P),AV SALVADOR NAVA,Valle Dorado,San Luis Potosí,San Luis Potosí,San Luis Potosí,78399,9.8,-4.8,15.3,Enero,22.1516472,-100.9763993
Coppel,Centro,Distrito 2,A556,COPPEL SAN ANTONIO (TULTITLAN),AV SAN ANTONIO,Tultitlán de Mariano Escobedo Centro,Tultitlán,Estado de México,Tultitlán de Mariano Escobedo,54900,-28.7,-23.2,-7.1,Enero,19.635906249999998,-99.13795469946498
Devlyn,Metropolitana,Distrito 3,A795,SAN JERONIMO,AV SAN JERONIMO,Jardines del Pedregal,Álvaro Obregón,Ciudad de México,Ciudad de México,01900,-9.9,-21.9,15.3,Enero,19.4326296,-99.1331785
Sears,Noroeste,Distrito 5,B300,SEARS GUADALAJARA,AV SAN RAFAEL SANZIO,Prados de Guadalupe,Zapopan,Jalisco,Zapopan,45030,33.9,-10.7,49.9,Enero,20.7211203,-103.3913671
Devlyn,Centro,Distrito 5,A845,PLAZA SAN ROQUE,AV SAN ROQUE,18 de Agosto,Irapuato,Guanajuato,Irapuato,36590,74.9,-4.6,83.3,Enero,20.657104357787546,-101.3412141999263
Devlyn,Centro,Distrito 2,A916,MULTIPLAZA OJO DE AGUA,AV SANTA CRUZ OJO DE AGUA,San Pedro Atzompa,Tecámac,Estado de México,Tecámac de Felipe Villanueva,55770,-11.8,-12.2,0.5,Enero,19.7115011,-98.968354
Devlyn,Noroeste,Distrito 5,A822,REAL CENTER ZAPOPAN,AV SANTA MARGARITA,San Francisco,Zapopan,Jalisco,Zapopan,45130,-4.2,-19.7,19.3,Enero,20.73139417650999,-103.40786392230265
Devlyn,Noreste,Distrito 3,A877,PLAZA BELLA HEB SENDERO,AV SENDERO DIVISORIO,La Cantera Privada Residencial,General Escobedo,Nuevo León,Ciudad General Escobedo,66059,12.2,-2.4,15.0,Enero,25.808517,-100.3224334
Coppel,Centro,Distrito 2,A567,COPPEL SIMON BOLIBAR (CUAUTITLA IZC.),AV SIMON BOLIVAR,Paseo de Santa María,Cuautitlán,Estado de México,Cuautitlán,54800,-28.0,-8.9,-21.0,Enero,19.705518249999997,-99.16662568774402
Devlyn,Centro,Distrito 1,A292,PLAZA TLALNEPANTLA,AV SOR JUANA INÉS DE LA CRUZ,Plaza de las Rosas,Tlalnepantla de Baz,Estado de México,Tlalnepantla de Baz,54069,38.4,11.9,23.7,Enero,19.546490249999998,-99.1899352247449
Devlyn,Noroeste,Distrito 2,A471,CIMACO CD JUAREZ,AV TECNOLOGICO,Del Márquez,Juárez,Chihuahua,Juárez,32607,-29.3,-6.4,-24.5,Enero,31.7372575,-106.485655
Sears,Centro,Distrito 6,B292,SEARS MORELIA PASEOS ALTOZANO,AV TECNOLOGICO DE MONTERREY,Esmeralda,Morelia,Michoacán de Ocampo,Morelia,58350,8.6,-17.7,32.0,Enero,19.6546004,-101.26237972291207
Sears,Noroeste,Distrito 2,B299,SEARS MISIONES,AV TEOFILO BORUNDA,Partido Iglesias,Juárez,Chihuahua,Juárez,32528,1.6,5.7,-3.9,Enero,31.7372575,-106.485655
Devlyn,Noroeste,Distrito 2,A878,CD. JUÁREZ LAS MISIONES,AV TEOFILO BORUNDA,Villas de Pradera Dorada,Juárez,Chihuahua,Juárez,32618,25.2,3.4,21.0,Enero,31.7372575,-106.485655
Sears,Sur,Distrito 2,B294,SEARS CANCUN,AV TULUM SUR,Supermanzana 5 Centro,Benito Juárez,Quintana Roo,Cancún,77500,-38.5,-47.0,16.1,Enero,21.1527467,-86.8425761
Devlyn,Sur,Distrito 2,A309,CANCUN PLAZA LAS AMERICAS,AV TULUM SUR,Supermanzana 6B,Benito Juárez,Quintana Roo,Cancún,77503,6.6,2.2,4.3,Enero,21.1527467,-86.8425761
Sears,Metropolitana,Distrito 2,B269,OAX. SEARS PLAZA DEL VALLE,AV UNIVERSIDAD,Candiani,Oaxaca de Juárez,Oaxaca,Oaxaca de Juárez,68130,15.7,7.0,8.1,Enero,17.096586799999997,-96.72078156904958
Devlyn,Metropolitana,Distrito 2,A849,OAXACA PLAZA DEL VALLE,AV UNIVERSIDAD,Candiani,Oaxaca de Juárez,Oaxaca,Oaxaca de Juárez,68130,4.8,-2.8,7.8,Enero,17.096586799999997,-96.72078156904958
Devlyn,Metropolitana,Distrito 3,A862,PABELLON DEL VALLE,AV UNIVERSIDAD,Santa Cruz Atoyac,Benito Juárez,Ciudad de México,Ciudad de México,03310,33.4,20.1,11.0,Enero,19.371589504482568,-99.16434429249966
Devlyn,Metropolitana,Distrito 3,A704,PLAZA UNIVERSIDAD,AV UNIVERSIDAD,Santa Cruz Atoyac,Benito Juárez,Ciudad de México,Ciudad de México,03310,2.0,-12.9,17.0,Enero,19.371589504482568,-99.16434429249966
Sears,Sur,Distrito 5,B301,SEARS COATZACOALCOS,AV UNIVERSIDAD KM. 8,Santa Maria,Coatzacoalcos,Veracruz de Ignacio de la Llave,Coatzacoalcos,96536,-27.3,-29.0,2.4,Enero,18.1405019,-94.4344003
Devlyn,Sur,Distrito 5,A760,FORUM COATZACOALCOS,AV UNIVERSIDAD VERACRUZANA KM. 8,Transportistas,Coatzacoalcos,Veracruz de Ignacio de la Llave,Coatzacoalcos,96536,-19.9,-25.0,6.8,Enero,18.1405019,-94.4344003
Devlyn,Sur,Distrito 6,B055,CORDOBA CENTRO,AV UNO,Córdoba Centro,Córdoba,Veracruz de Ignacio de la Llave,Córdoba,94500,55.9,31.7,18.3,Enero,18.89319855,-96.93289370002483
Sears,Sur,Distrito 6,B272,SEARS CORDOBA,AV UNO,Córdoba Centro,Córdoba,Veracruz de Ignacio de la Llave,Córdoba,94500,29.5,-2.6,33.0,Enero,18.89319855,-96.93289370002483
Devlyn,Noroeste,Distrito 5,A719,GUADALAJARA GRAN PLAZA,AV VALLARTA,Don Bosco Vallarta,Zapopan,Jalisco,Zapopan,45049,6.3,14.8,-7.4,Enero,20.676200043762105,-103.40825242957597
Sears,Noroeste,Distrito 5,B281,SEARS GRAN PLAZA  GUADALAJARA,AV VALLARTA,Don Bosco Vallarta,Zapopan,Jalisco,Zapopan,45049,21.4,18.6,2.4,Enero,20.676200043762105,-103.40825242957597
Devlyn,Metropolitana,Distrito 5,A319,AMPLIACION SANTA FE,AV VASCO DE QUIROGA,Santa Fe Cuajimalpa,Cuajimalpa de Morelos,Ciudad de México,Ciudad de México,05348,-10.5,-12.2,1.9,Enero,19.36305888712989,-99.27339930713761
Devlyn,Metropolitana,Distrito 5,A306,SANTA FE,AV VASCO DE QUIROGA,Santa Fe Cuajimalpa,Cuajimalpa de Morelos,Ciudad de México,Ciudad de México,05348,33.8,17.0,14.3,Enero,19.36305888712989,-99.27339930713761
Sears,Metropolitana,Distrito 5,B747,SEARS SANTA FE 3800,AV VASCO DE QUIROGA,Santa Fe Cuajimalpa,Cuajimalpa de Morelos,Ciudad de México,Ciudad de México,05348,-11.3,-27.9,23.0,Enero,19.36305888712989,-99.27339930713761
Devlyn,Centro,Distrito 1,A945,DEVLYN CHEDRAUI (TENAYUCA),AV VENTISCA,Solidaridad Nacional,Gustavo A. Madero,Ciudad de México,Ciudad de México,07268,-34.7,-25.0,-12.9,Enero,19.530253511721057,-99.15502854221984
Devlyn,Centro,Distrito 6,A934,MORELIA CAMELINAS,AV VENTURA PUENTE,Cuauhtémoc,Morelia,Michoacán de Ocampo,Morelia,58020,-19.5,-3.3,-16.8,Enero,19.6546004,-101.26237972291207
Devlyn,Centro,Distrito 2,A892,POWER CENTER COACALCO,AV VÍA JOSÉ LÓPEZ PORTILLO,Ex-Hacienda San Felipe 1a. Sección,Coacalco de Berriozábal,Estado de México,Coacalco de Berriozabal,55717,-12.9,-18.2,6.5,Enero,19.6359452,-99.0948573
Devlyn,Centro,Distrito 2,A810,COACALCO,AV VÍA JOSÉ LÓPEZ PORTILLO,Residencial Sirapark,Coacalco de Berriozábal,Estado de México,Coacalco de Berriozabal,55700,32.9,-2.3,36.0,Enero,19.6359452,-99.0948573
Devlyn,Centro,Distrito 2,A117,DEVLYN COSMOPOL,AV VÍA JOSÉ LÓPEZ PORTILLO,Residencial Sirapark,Coacalco de Berriozábal,Estado de México,Coacalco de Berriozabal,55700,-9.2,-12.1,3.4,Enero,19.6359452,-99.0948573
Devlyn,Cerrada,Cerrada,A939,PLAZA ECATEPEC,AV VIA MORELOS,Nieves,Ecatepec de Morelos,Estado de México,Ecatepec de Morelos,55400,-38.7,-45.5,12.3,Enero,19.5994083,-99.0487281
Devlyn,Centro,Distrito 1,A771,PASEO INTERLOMAS,AV VIALIDAD DE LA BARRANCA,Jesús del Monte,Huixquilucan,Estado de México,Huixquilucan de Degollado,52764,39.2,24.0,12.3,Enero,19.3598819,-99.3514655
Sears,Centro,Distrito 1,B748,SEARS INTERLOMAS D BARRANCA,AV VIALIDAD DE LA BARRANCA,Jesús del Monte,Huixquilucan,Estado de México,Huixquilucan de Degollado,52764,79.5,30.0,38.1,Enero,19.3598819,-99.3514655
Devlyn,Noreste,Distrito 3,B034,CENTRICA MONTERREY,AV VICENTE GUERRERO,Céntrika Victoria Elite,Monterrey,Nuevo León,Monterrey,64520,9.3,0.0,9.3,Enero,25.6802019,-100.315258
Devlyn,Metropolitana,Distrito 4,A814,CUERNAVACA PLAZA,AV VICENTE GUERRERO,Lomas de Miraval,Cuernavaca,Morelos,Cuernavaca,62270,-39.3,-25.2,-18.9,Enero,18.934381165339765,-99.23023089498544
Devlyn,Metropolitana,Distrito 1,A866,PLAZA CHALCO 2000,AV VICENTE GUERRERO,Los Volcanes 2da. Sección,Chalco,Estado de México,Chalco de Díaz Covarrubias,56600,-17.2,4.3,-20.6,Enero,19.2612215,-98.8958362
Devlyn,Sur,Distrito 5,A826,COATZACOALCOS CENTRO,AV ZARAGOZA,Coatzacoalcos Centro,Coatzacoalcos,Veracruz de Ignacio de la Llave,Coatzacoalcos,96400,-24.7,-18.9,-7.2,Enero,18.146406841621875,-94.41971485658
Devlyn,Metropolitana,Distrito 4,A980,CHILPANCINGO COM.MEX.,BALTAZAR R. LEYVA MANCILLA,Militar,Chilpancingo de los Bravo,Guerrero,Chilpancingo de los Bravo,39060,-9.1,-12.6,4.0,Enero,17.3919748,-99.7428629297313
Devlyn,Metropolitana,Distrito 2,A997,APIZACO GIGANTE,BARBERAN Y COLLAR,Centro,Apizaco,Tlaxcala,Apizaco,90300,22.0,12.3,8.6,Enero,19.42643095,-98.07743344645611
Devlyn,Noreste,Distrito 4,B770,DEVLYN SORIANA CARRIZO,BELDEN,Maclovio Herrera,Nuevo Laredo,Tamaulipas,Nuevo Laredo,88120,-2.9,-21.9,24.4,Enero,27.4930246,-99.507425
Sears,Centro,Distrito 5,B560,SEARS IRAPUATO CIBELES,BLVD A VILLAS DE IRAPUATO,Ejido Irapuato,Irapuato,Guanajuato,Irapuato,36643,-68.1,-42.4,-44.6,Enero,20.6758761,-101.3521052
Devlyn,Sur,Distrito 3,A801,CHEDRAUI COMALCALCO,BLVD ADOLFO LOPEZ  MATEOS,Independencia 2a Secc,Comalcalco,Tabasco,Comalcalco,86670,-39.1,-25.0,-18.8,Enero,18.2615076,-93.2231523
Devlyn,Noroeste,Distrito 1,A715,MEXICALI PLAZA CACHANILLA,BLVD ADOLFO LOPEZ MATEOS,Centro Cívico,Mexicali,Baja California,Mexicali,21000,11.7,3.0,8.5,Enero,32.6405247,-115.474899
Sears,Noroeste,Distrito 1,B314,SEARS CACHANILLAS MEXICALI,BLVD ADOLFO LOPEZ MATEOS,Jabonera,Mexicali,Baja California,Mexicali,21150,9.7,-3.6,13.8,Enero,32.6405247,-115.474899
Devlyn,Centro,Distrito 6,A781,CENTRO MAX BAJIO,BLVD ADOLFO LOPEZ MATEOS,Jardines de Jerez,León,Guanajuato,León de los Aldama,37530,-15.3,4.0,-18.6,Enero,21.099687184530996,-101.63221986653748
Coppel,Centro,Distrito 6,A533,COPPEL CENTRO MAX (LEON),BLVD ADOLFO LOPEZ MATEOS,Jardines de la Bufa,León,Guanajuato,León de los Aldama,37530,-10.5,-4.9,-5.9,Enero,21.121965,-101.6829766
Devlyn,Centro,Distrito 1,A825,ATIZAPAN ALAMEDAS,BLVD ADOLFO LOPEZ MATEOS,Las Alamedas,Atizapán de Zaragoza,Estado de México,Ciudad Adolfo López Mateos,52970,-23.3,-29.3,8.5,Enero,19.556882028932886,-99.24972296980032
Devlyn,Metropolitana,Distrito 3,B477,WAL MART PLATEROS,BLVD ADOLFO LOPEZ MATEOS,Lomas de Plateros,Álvaro Obregón,Ciudad de México,Ciudad de México,01480,-9.2,23.6,-26.6,Enero,19.4326296,-99.1331785
Devlyn,Centro,Distrito 6,A314,ALTACIA LEON,BLVD AEROPUERTO,Jardines de la Bufa,León,Guanajuato,León de los Aldama,37530,1.9,-1.1,3.0,Enero,21.121965,-101.6829766
Coppel,Metropolitana,Distrito 5,A616,COPPEL SENDERO (TOLUCA),BLVD AEROPUERTO MIGUEL ALEMAN,Lerma de Villada Centro,Lerma,Estado de México,Tezoyuca,52000,-38.8,-28.4,-14.6,Enero,19.5902244,-98.9079359
Devlyn,Noroeste,Distrito 1,B864,GALERIAS HIPODROMO TIJUANA,BLVD AGUA CALIENTES,Hipódromo Agua Caliente,Tijuana,Baja California,Tijuana,22024,-7.9,-5.6,-2.5,Enero,32.5317397,-117.019529
Sears,Noroeste,Distrito 4,B287,SEARS CULIACAN,BLVD ALVARO OBREGON SUR,Colinas de San Miguel,Culiacán,Sinaloa,Culiacán Rosales,80228,-11.5,-12.5,1.2,Enero,24.7978965,-107.393395
Devlyn,Sur,Distrito 4,B435,TUXTLA GTZ SORIANA,BLVD ANDRES SERRA ROJAS,El Retiro,Tuxtla Gutiérrez,Chiapas,Tuxtla Gutiérrez,29040,35.2,22.1,10.8,Enero,16.753801,-93.115959
Sears,Noreste,Distrito 1,B290,SEARS LA LOMA,BLVD ANTONIO ROCHA CORDERO,Lomas del Tecnológico,San Luis Potosí,San Luis Potosí,San Luis Potosí,78215,4.2,-6.3,11.1,Enero,22.12981161547303,-101.02755110838542
Devlyn,Noroeste,Distrito 4,B030,GUAMUCHIL,BLVD ANTONIO ROSALES Y CARRETERA INTERNACIONAL,Chutamonas,Salvador Alvarado,Sinaloa,Guamúchil,81460,14.9,12.0,2.6,Enero,25.4575492,-108.0755437
Coppel,Metropolitana,Distrito 5,A660,COPPEL ATLACOMULCO,BLVD ARTURO MONTIEL ROJAS,Atlacomulco De Fabela Centro,Atlacomulco,Estado de México,Sin Ciudad,50450,-34.5,-26.7,-10.7,Enero,,
Devlyn,Sur,Distrito 4,A751,GALERIAS BLVD TUXTLA GTZ,BLVD BELISARIO DOMINGUEZ,Bugambilias,Tuxtla Gutiérrez,Chiapas,Tuxtla Gutiérrez,29056,-1.9,-5.0,3.3,Enero,16.753801,-93.115959
Sears,Sur,Distrito 4,B305,SEARS TUXTLA,BLVD BELISARIO DOMINGUEZ,Bugambilias,Tuxtla Gutiérrez,Chiapas,Tuxtla Gutiérrez,29056,34.5,3.5,30.0,Enero,16.753801,-93.115959
Devlyn,Sur,Distrito 5,A901,MULTIPLAZA TUXTEPEC,BLVD BENITO JUAREZ,María Luisa,San Juan Bautista Tuxtepec,Oaxaca,San Juan Bautista Tuxtepec,68310,0.9,-7.6,9.3,Enero,18.0874632,-96.1227767
Devlyn,Sur,Distrito 5,A846,TUXTEPEC CHEDRAUI,BLVD BENITO JUAREZ,María Luisa,San Juan Bautista Tuxtepec,Oaxaca,San Juan Bautista Tuxtepec,68310,15.2,-14.5,34.8,Enero,18.0874632,-96.1227767
Devlyn,Centro,Distrito 4,B921,WAL MART QUERETARO,BLVD BERNARDO QUINTANA ARRIOJA,Álamos 3a Sección,Querétaro,Querétaro,Santiago de Querétaro,76160,91.7,51.7,26.3,Enero,20.5922997,-100.3917424
Devlyn,Noreste,Distrito 1,A717,CC SAN LUIS POTOSI,BLVD BLV ANTONIO ROCHA CORDERO,Del Valle,San Luis Potosí,San Luis Potosí,San Luis Potosí,78200,-25.6,-14.9,-12.5,Enero,22.1516472,-100.9763993
Devlyn,Centro,Distrito 6,B788,GALERIAS URIANGATO,BLVD BLV.URIANGATO,Las Arboledas,Uriangato,Guanajuato,Uriangato,38983,-10.1,-17.8,9.4,Enero,20.117735,-101.13804770804822
Coppel,Centro,Distrito 5,A668,COPPEL CONSTELACION (SALAMANCA),BLVD BLVD. VALLE DE SANTIAGO,Salamanca Centro,Salamanca,Guanajuato,Salamanca,36700,10.5,1.5,8.9,Enero,20.6511359,-101.16676697826568
Devlyn,Centro,Distrito 5,A752,IRAPUATO PLAZA CIBELES,BLVD BLVD. VILLAS DE IRAPUATO,Lombardía,Irapuato,Guanajuato,Irapuato,36670,-26.9,-11.3,-17.6,Enero,20.6758761,-101.3521052
Devlyn,Noroeste,Distrito 4,A905,PASEO LOS MOCHIS,BLVD CENTENARIO,Primer Cuadro (Centro),Ahome,Sinaloa,Los Mochis,81200,7.6,-1.9,9.7,Enero,25.7928058,-108.990188
Sears,Noroeste,Distrito 4,B311,SEARS LOS MOCHIS,BLVD CENTENARIO,Santa Cecilia,Ahome,Sinaloa,Los Mochis,81271,-53.0,-40.0,-21.7,Enero,25.7928058,-108.990188
Devlyn,Metropolitana,Distrito 2,B778,CHEDRAUI HUATULCO,BLVD CHAHUE,Residencial Conejos,Santa María Huatulco,Oaxaca,Bahias de Huatulco,70989,-12.2,-7.9,-4.7,Enero,15.7759827,-96.25869871122916
Devlyn,Noroeste,Distrito 1,B924,PASEO 2000 TIJUANA,BLVD CORREDOR TIJUANA-ROSARITO 2000,Ejido Francisco Villa,Tijuana,Baja California,Tijuana,22236,23.6,18.6,4.3,Enero,32.5317397,-117.019529
Devlyn,Noroeste,Distrito 3,A917,GALERIAS RIO SONORA,BLVD CULTURA,Palo Verde,Hermosillo,Sonora,Hermosillo,83280,22.1,5.1,16.2,Enero,29.0948207,-110.9692202
Sears,Noroeste,Distrito 3,B278,SEARS HERMOSILLO,BLVD CULTURA,Proyecto Río Sonora,Hermosillo,Sonora,Hermosillo,83270,23.0,29.0,-4.7,Enero,29.0948207,-110.9692202
Devlyn,Sur,Distrito 4,A042,WALMART COMITAN CHIAPAS,BLVD DE LAS FEDERACIONES KM 1260.5,Paraíso Chichima,Comitán de Domínguez,Chiapas,Comitán de Domínguez,30093,-5.7,4.7,-9.9,Enero,16.2441097,-92.1348514
