Formato,Zona,Distrito,Suc SAP,Sucursal,Calle,Colonia,Municipio,Estado,Ciudad,CP,var_ventas,var_ov,var_ticket,month,latitud,longitud
Devlyn,Sur,Distrito 5,A824,MINATITLAN PLAZA CRISTAL,CARR TRANSISMICA,Rosalinda,Minatitlán,Veracruz de Ignacio de la Llave,Minatitlán,96710,8.7,18.2,-8.1,Febrero,17.992773,-94.5567103
Devlyn,Sur,Distrito 5,B741,LA FLORIDA ACAYUCAN,CARR TRANSISMICA OLUTA - ACAYUCAN KM 62 + 480,Oluta,Oluta,Veracruz de Ignacio de la Llave,Oluta,96160,15.5,29.0,-10.5,Febrero,17.895933749999998,-94.90486831025073
Coppel,Noroeste,Distrito 1,A584,COPPEL PLAZA LAS PALMERAS,CARR TRANSPENINSULAR,Nuevo Reforma II,Ensenada,Baja California,Ensenada,22812,-3.6,7.9,-10.6,Febrero,31.8658887,-116.602983
Devlyn,Noroeste,Distrito 3,B777,WALMART SAN LUCAS,CARR TRANSPENINSULAR SAN LUCAS LA PAZKM2.5,Cabo San Lucas Country Club,Los Cabos,Baja California Sur,Cabo San Lucas,23463,-8.9,-20.7,14.9,Febrero,22.8938884,-109.92006
Devlyn,Sur,Distrito 4,B855,AMBAR FASHION MALL,CARR TUXTLA-CHIAPA DE CORZO,El Retiro,Tuxtla Gutiérrez,Chiapas,Tuxtla Gutiérrez,29040,-19.7,-21.1,1.7,Febrero,16.753801,-93.115959
Coppel,Centro,Distrito 2,A681,COPPEL PLAZA ZUMPANGO,CARR ZUMPANGO-LOS REYES ACOZAC,Buenavista,Zumpango,Estado de México,Zumpango,55635,-21.6,-34.8,20.2,Febrero,19.81293675,-99.08180953352705
Devlyn,Centro,Distrito 2,A940,PLAZA ZUMPANGO,CARR ZUMPANGO-LOS REYES ACOZAC,Villas 2000,Zumpango,Estado de México,Zumpango,55607,-0.4,-31.7,45.8,Febrero,19.81293675,-99.08180953352705
Devlyn,Metropolitana,Distrito 2,B873,EXPLANADA PUEBLA,CASA BLANCA SAN FCO OCOTLAN,Residencial De Jesús,San Pedro Cholula,Puebla,San Pedro Cholula,72760,8.4,15.8,-6.3,Febrero,19.0724114,-98.32236707919591
Devlyn,Centro,Distrito 1,A703,SATELITE I,CIRC C. COMERCIAL,Club Cuicacalli,Naucalpan de Juárez,Estado de México,Naucalpan de Juárez,53100,5.8,-14.9,24.3,Febrero,19.4788356,-99.2327986
Devlyn,Centro,Distrito 1,A304,SATELITE II,CIRC C. COMERCIAL,Club Cuicacalli,Naucalpan de Juárez,Estado de México,Naucalpan de Juárez,53100,-0.3,-7.8,8.1,Febrero,19.4788356,-99.2327986
Devlyn,Centro,Distrito 1,B099,PLAZA SATELITE III,CIRC CENTRO COMERCIAL,Club Cuicacalli,Naucalpan de Juárez,Estado de México,Naucalpan de Juárez,53100,2.1,6.3,-4.0,Febrero,19.4788356,-99.2327986
Devlyn,Metropolitana,Distrito 5,A783,GALERIAS TOLUCA,CIRC PASEO TOLLOCAN,Villas de Santa Ana III,Toluca,Estado de México,Toluca de Lerdo,50160,14.7,2.7,11.7,Febrero,19.292545,-99.6569007
Devlyn,Metropolitana,Distrito 2,A889,PASEO TEHUACAN,CLZDA ADOLFO LOPEZ MATEOS,Aquiles Serdán,Tehuacán,Puebla,Tehuacán,75750,-11.0,-9.7,-1.4,Febrero,18.465801149999997,-97.39783479972402
Devlyn,Noroeste,Distrito 3,A977,GUAYMAS EL VIGIA,CLZDA AGUSTIN GARCIA LOPEZ,Mariana,Guaymas,Sonora,Heroica Guaymas,85440,-22.0,-11.8,-11.6,Febrero,27.9216441,-110.8994059
Devlyn,Centro,Distrito 6,B010,OUTLET MORELIA,CLZDA CALZ.LA HUERTA,Ampliación Hacienda de la Huerta,Morelia,Michoacán de Ocampo,Morelia,58080,9.0,14.0,-4.4,Febrero,19.6546004,-101.26237972291207
Devlyn,Metropolitana,Distrito 3,A804,PLAZA FIESTA VILLA COAPA,CLZDA DEL HUESO,Los Girasoles,Coyoacán,Ciudad de México,Ciudad de México,04920,-5.3,-5.4,0.1,Febrero,19.4326296,-99.1331785
Devlyn,Metropolitana,Distrito 3,A831,CHEDRAUI COAPA,CLZDA DEL HUESO,Los Sauces,Coyoacán,Ciudad de México,Ciudad de México,04940,-24.5,-20.5,-5.0,Febrero,19.4326296,-99.1331785
Devlyn,Noreste,Distrito 5,B434,TORREON SORIANA,CLZDA DIVISION DEL NORTE,La Hacienda Oriente,Torreón,Coahuila de Zaragoza,Torreón,27276,-13.4,0.7,-14.0,Febrero,25.542698,-103.410512
Coppel,Sur,Distrito 6,A687,COPPEL CD CARDEL VERACRUZ,CLZDA EMILIANO ZAPATA,José Cardel Centro,La Antigua,Veracruz de Ignacio de la Llave,José Cardel,91680,-19.2,-33.9,22.2,Febrero,19.3711744,-96.3774818
Coppel,Metropolitana,Distrito 1,A610,COPPEL SANTA MARTHA,CLZDA ERMITA IZTAPALAPA,Santa Martha Acatitla,Iztapalapa,Ciudad de México,Ciudad de México,09510,-44.3,-38.2,-9.8,Febrero,19.4326296,-99.1331785
Devlyn,Centro,Distrito 3,A808,PLAZA TEPEYAC,CLZDA GUADALUPE,7 de Noviembre,Gustavo A. Madero,Ciudad de México,Ciudad de México,07840,-37.6,-33.8,-5.7,Febrero,19.4326296,-99.1331785
Devlyn,Metropolitana,Distrito 2,B772,PARQUE PUEBLA,CLZDA IGNACIO ZARAGOZA,Corredor Industrial La Ciénega,Puebla,Puebla,Heroica Puebla de Zaragoza,72220,8.2,23.5,-12.4,Febrero,19.0437196,-98.1981486
Coppel,Metropolitana,Distrito 1,A577,COPPEL TEPALCATES (IZTAPALAPA),CLZDA IGNACIO ZARAGOZA,Juan Escutia,Iztapalapa,Ciudad de México,Ciudad de México,09100,29.3,41.5,-8.6,Febrero,19.4326296,-99.1331785
Devlyn,Noroeste,Distrito 4,B727,SENDERO CULIACAN,CLZDA JOSE LIMON CALZADA,Privada La Rivera,Culiacán,Sinaloa,Culiacán Rosales,80020,-2.1,4.6,-6.4,Febrero,24.7978965,-107.393395
Devlyn,Centro,Distrito 1,A077,VIA VALLEJO,CLZDA VALLEJO,Industrial Vallejo,Azcapotzalco,Ciudad de México,Ciudad de México,02300,-14.9,-17.6,3.4,Febrero,19.4326296,-99.1331785
Devlyn,Noroeste,Distrito 5,B783,COLON II CENTRO (GDL),COLON,Guadalajara Centro,Guadalajara,Jalisco,Guadalajara,44100,23.4,-3.4,27.7,Febrero,20.6647,-103.35233
Sears,Noreste,Distrito 5,B295,SEARS CENTRO DURANGO,CONSTITUCION,Privada del Sahuaro,Durango,Durango,Victoria de Durango,34000,-11.3,36.7,-35.1,Febrero,24.022008,-104.654741
Devlyn,Noroeste,Distrito 3,A919,PUNTO LA PAZ,CONSTITUYENTES 1975,La Esperanza 3,La Paz,Baja California Sur,La Paz,23090,-36.9,41.9,-55.5,Febrero,24.1619948,-110.3158532
Devlyn,Noroeste,Distrito 3,B058,SENDERO LOS CABOS,DE LAS BRISAS,Altos de Miramar,Los Cabos,Baja California Sur,Cabo San Lucas,23456,16.8,-16.5,39.8,Febrero,22.8938884,-109.92006
Devlyn,Noreste,Distrito 2,B888,PLAZA CRYSTAL TUXPAN,DEMETRIO RUIZ MALERMA,Rosa Maria,Tuxpan,Veracruz de Ignacio de la Llave,Túxpam de Rodríguez Cano,92860,5.7,-17.7,28.4,Febrero,20.9518378,-97.4045371
Sears,Centro,Distrito 5,B753,SEARS CELAYA 2,EJE NORPONIENTE,Palma Real,Celaya,Guanajuato,Celaya,38080,-13.0,0.0,-13.0,Febrero,20.522285099999998,-100.83077392892065
Coppel,Centro,Distrito 5,A643,COPPEL PARQUE CELAYA,EJE NORPONIENTE,Providencia,Celaya,Guanajuato,Celaya,38020,6.9,2.8,4.0,Febrero,20.522285099999998,-100.83077392892065
Devlyn,Centro,Distrito 5,A776,PARQUE CELAYA,EJE NORPONIENTE,Providencia,Celaya,Guanajuato,Celaya,38020,70.9,27.6,34.0,Febrero,20.522285099999998,-100.83077392892065
Devlyn,Centro,Distrito 5,A733,GALERIAS CELAYA,EJE NORPONIENTE,Santa Teresa,Celaya,Guanajuato,Celaya,38080,31.1,63.3,-19.7,Febrero,20.522285099999998,-100.83077392892065
Devlyn,Noreste,Distrito 4,B412,CD ACUÑA SORIANA,EMILIO MENDOZA,Amistad,Acuña,Coahuila de Zaragoza,Ciudad Acuña,26248,6.9,-23.1,39.1,Febrero,29.338917205985794,-100.99026632376322
Devlyn,Metropolitana,Distrito 3,B938,HOSPITAL DE LA LUZ,EZEQUIEL MONTES,Tabacalera,Cuauhtémoc,Ciudad de México,Ciudad de México,06030,-13.3,-14.6,1.6,Febrero,19.43526245,-99.15648095
Coppel,Metropolitana,Distrito 5,A615,COPPEL GUADALUPE VICTORIA (TENANCINGO),GUADALUPE VICTORIA SUR,La Barranca,Tenancingo,Estado de México,Tezoyuca,52400,102.3,44.4,40.1,Febrero,19.5902244,-98.9079359
Devlyn,Centro,Distrito 5,A974,IRAPUATO CENTRO,GUERRERO,Irapuato Centro,Irapuato,Guanajuato,Irapuato,36500,-45.5,-25.9,-26.4,Febrero,20.674923394728616,-101.34752087919826
Sears,Centro,Distrito 5,B285,SEARS CENTRO (IRAPUATO),GUERRERO Y CORTAZAR,Irapuato Centro,Irapuato,Guanajuato,Irapuato,36500,8.4,3.4,4.8,Febrero,20.6758761,-101.3521052
Devlyn,Metropolitana,Distrito 4,B006,CUERNAVACA CENTRO II,GUTENBERG,Cuernavaca Centro,Cuernavaca,Morelos,Cuernavaca,62000,-46.0,-39.5,-10.8,Febrero,18.93313205,-99.25995794657074
Devlyn,Centro,Distrito 1,B905,OUTLET PUNTA NORTE,HDA DE SIERRA VIEJA,Torres Algibe,Cuautitlán Izcalli,Estado de México,Cuautitlán Izcalli,54769,47.7,22.2,20.8,Febrero,19.6531356,-99.2145002
Devlyn,Noreste,Distrito 3,B787,PLAZOLETA GARCIA,HEBERTO CASTILLO MARTINEZ,Las Villas,García,Nuevo León,García,66004,6.0,1.5,4.5,Febrero,25.8054661,-100.63964675280096
Coppel,Noreste,Distrito 2,A539,Coppel Centro Cd Valles,HIDALGO,Ciudad Valles Centro,Ciudad Valles,San Luis Potosí,Ciudad Valles,79000,-6.0,-5.0,-1.1,Febrero,21.9861759,-99.01909357941776
Coppel,Noroeste,Distrito 5,A613,COPPEL IXTLAN DEL RIO,HIDALGO,Ixtlán Del Río Centro,Ixtlán del Río,Nayarit,Ixtlán del Río,63950,12.9,5.6,6.9,Febrero,21.02905655,-104.32773695848007
Coppel,Centro,Distrito 5,A654,COPPEL HIDALGO (PENJAMO),HIDALGO,Pénjamo Centro,Pénjamo,Guanajuato,Pénjamo,36900,13.8,26.7,-10.2,Febrero,20.4302462,-101.7235598
Devlyn,Centro,Distrito 4,B469,TULANCINGO CENTRO,HIDALGO,Tulancingo Centro,Tulancingo de Bravo,Hidalgo,Tulancingo,43600,32.7,6.9,24.1,Febrero,20.0839585,-98.3635381
Devlyn,Metropolitana,Distrito 4,A798,ACAPULCO CENTRO,IGNACIO DE LA LLAVE,Pozo de La Nación,Acapulco de Juárez,Guerrero,Acapulco de Juárez,39300,-60.1,-53.7,-13.9,Febrero,16.846883106918348,-99.90787700473304
Devlyn,Centro,Distrito 3,B939,PARQUE TEPEYAC,ING EDUARDO MOLINA,Granjas Modernas,Gustavo A. Madero,Ciudad de México,Ciudad de México,07460,9.2,10.2,-0.9,Febrero,19.4326296,-99.1331785
Coppel,Noreste,Distrito 2,A596,COPPEL LAS ADELITAS (CD VICTORIA),JESUS ELIAS PIÑA,Naciones Unidas,Victoria,Tamaulipas,Ciudad Victoria,87049,13.3,-3.1,17.0,Febrero,23.7389846,-99.1441352
Coppel,Noreste,Distrito 4,A595,COPPEL PLAZA FIES,JIMENEZ,Las Fuentes,Piedras Negras,Coahuila de Zaragoza,Piedras Negras,26010,39.2,-7.1,49.9,Febrero,28.704596,-100.5167137
Devlyn,Centro,Distrito 1,A931,DEVLYN CUAJIMALPA,JOSE MA CASTORENA,Cuajimalpa,Cuajimalpa de Morelos,Ciudad de México,Ciudad de México,05000,-48.4,-47.8,-1.0,Febrero,19.4326296,-99.1331785
Coppel,Noreste,Distrito 2,A683,COPPEL MORELOS CD VICTORIA,JOSE MARIA MORELOS,Los Fresnos,Victoria,Tamaulipas,Ciudad Victoria,87000,21.9,9.6,11.2,Febrero,23.7389846,-99.1441352
Devlyn,Noreste,Distrito 2,B887,HIPER LAS PALMAS CD VICTORIA,JUAN B TIJERINA,Las Palmas,Victoria,Tamaulipas,Ciudad Victoria,87140,98.9,-4.5,108.4,Febrero,23.7389846,-99.1441352
Coppel,Centro,Distrito 5,A573,COPPEL JUAREZ (CORTAZAR),JUAREZ,Cortazar Centro,Cortazar,Guanajuato,Cortazar,38300,11.1,-8.1,20.9,Febrero,20.488459012326793,-100.96296293201398
Coppel,Sur,Distrito 3,A614,COPPEL JUAREZ (HUIMANGUILLO),JUAREZ,Pedro C Colorado,Huimanguillo,Tabasco,Huimanguillo,86400,-45.4,-23.2,-28.9,Febrero,17.7620967,-93.66344080511583
Devlyn,Centro,Distrito 5,B044,SALAMANCA CENTRO,JUAREZ,Salamanca Centro,Salamanca,Guanajuato,Salamanca,36700,9.2,16.8,-6.5,Febrero,20.6511359,-101.16676697826568
Coppel,Centro,Distrito 6,A659,COPPEL ALHONDIGA (GUANAJUATO),JUÁREZ,Guanajuato Centro,Guanajuato,Guanajuato,Guanajuato,36000,11.7,1.9,9.7,Febrero,20.726677433599342,-101.95132989850931
Coppel,Sur,Distrito 3,A646,COPPEL MACUSPANA,LERDO DE TEJADA,Nicolás Bravo,Macuspana,Tabasco,Macuspana,86700,35.0,1.1,33.5,Febrero,17.8556822,-92.4223905822218
Devlyn,Noreste,Distrito 5,A740,TORREON GALERIAS LA LAGUNA,LIBRAMIENTO DE TORREON,Residencial los Fresnos,Torreón,Coahuila de Zaragoza,Torreón,27018,-6.6,12.6,-17.0,Febrero,25.542698,-103.410512
Devlyn,Noreste,Distrito 1,A967,AGUASCALIENTES MADERO,MADERO,Aguascalientes Centro,Aguascalientes,Aguascalientes,Aguascalientes,20000,32.1,-10.6,47.7,Febrero,21.880487,-102.2967195
Coppel,Centro,Distrito 5,A636,COPPEL MICHOACAN (DOLORES HIDALGO),MICHOACAN,Centro Dolores Hidalgo,Dolores Hidalgo Cuna de la Independencia Nacional,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,37800,19.1,9.0,9.2,Febrero,21.157007590543014,-100.9347539960722
Coppel,Centro,Distrito 5,A676,COPPEL HIDALGO (CUERAMARO),MIGUEL HIDALGO,El Tigre,Cuerámaro,Guanajuato,Cuerámaro,36960,-1.6,-8.6,7.6,Febrero,20.627053200974867,-101.67385375629893
Devlyn,Metropolitana,Distrito 5,B874,TOWN SQUARE METEPEC,MIGUEL HIDALGO,Rancho la Providencia,Metepec,Estado de México,Metepec,52177,10.1,32.8,-17.1,Febrero,19.25113375,-99.5937281303492
Devlyn,Metropolitana,Distrito 4,B057,AV. HIDALGO CENTRO TAXCO,MIGUEL HIDALGO,Taxco de Alarcón Centro,Taxco de Alarcón,Guerrero,Taxco de Alarcón,40200,-39.1,-31.5,-11.1,Febrero,18.5565446,-99.6052838
Devlyn,E-commerce Devlyn,Distrito 0,B121,OPTICA DEVLYN ON LINE,NORTE 45,Industrial Vallejo,Azcapotzalco,Ciudad de México,Ciudad de México,02300,-28.7,-24.7,-5.3,Febrero,19.4963557,-99.1597679
Devlyn,Metropolitana,Distrito 3,A737,GALERIAS INSURGENTES,PARROQUIA,Insurgentes San Borja,Benito Juárez,Ciudad de México,Ciudad de México,03100,-9.5,-14.8,6.2,Febrero,19.387198750000003,-99.17683147956211
Devlyn,Centro,Distrito 5,B487,WALMART SUPERCENTER IRAPUATO,PASEO IRAPUATO,Santa María 2a Sección,Irapuato,Guanajuato,Irapuato,36640,-36.9,-25.5,-15.3,Febrero,20.6758761,-101.3521052
Sears,Noroeste,Distrito 5,B751,SEARS COLIMA 3ER ANILLO PER,PERIF 3ER ANILLO PERIFERICO,Hacienda Real,Colima,Colima,Colima,28018,-13.9,-17.8,4.8,Febrero,19.2433991,-103.7280738
Coppel,Sur,Distrito 3,A589,COPPEL CARDENAS (TABASCO),PERIF CARLOS MOLINA,Cárdenas Centro,Cárdenas,Tabasco,Cárdenas,86500,5.6,-7.7,14.4,Febrero,18.169369500000002,-93.70522924168885
Devlyn,Sur,Distrito 3,A786,ALTABRISA TABASCO,PERIF CARLOS PELLICER CAMARA,Primero de Mayo,Centro,Tabasco,Villahermosa,86190,-4.0,5.5,-9.0,Febrero,17.9884657,-92.9366326
Sears,Sur,Distrito 3,B291,SEARS ALTABRISA TABASCO,PERIF CARLOS PELLICER CAMARA,Primero de Mayo,Centro,Tabasco,Villahermosa,86190,48.8,-24.1,96.1,Febrero,17.9884657,-92.9366326
Devlyn,Metropolitana,Distrito 4,B047,GALERIA TAMARINDOS,PERIF OTE,Iguala de La Independencia Centro,Iguala de la Independencia,Guerrero,Iguala de la Independencia,40000,-28.2,-37.1,14.0,Febrero,18.3466358,-99.5376944
Devlyn,Metropolitana,Distrito 1,B771,LAS ANTENAS,PERIF PERIFERICO,La Esperanza,Iztapalapa,Ciudad de México,Ciudad de México,09910,20.2,-4.4,25.7,Febrero,19.3143977,-99.0765005
Devlyn,Noroeste,Distrito 2,A738,CHIH. PLAZA. DEL SOL,PERIF PERIFERICO DE LA JUVENTUD,Plaza del Sol,Chihuahua,Chihuahua,Chihuahua,31207,-13.2,-37.5,39.0,Febrero,28.6368669,-106.076745
Sears,Noroeste,Distrito 2,B296,SEARS PZA DEL SOL CHIH.,PERIF PERIFERICO DE LA JUVENTUD,Quintas del Sol,Chihuahua,Chihuahua,Chihuahua,31214,14.1,22.8,-7.0,Febrero,28.6368669,-106.076745
Devlyn,Noroeste,Distrito 5,A885,GUADALAJARA CENTRO SUR,PERIF PERIFERICO SUR,Tulipanes,San Pedro Tlaquepaque,Jalisco,Tlaquepaque,45601,38.5,-10.2,54.1,Febrero,20.6397718,-103.3120428
Devlyn,Noroeste,Distrito 3,A944,HERMOSILLO SAHUARO,PERIF PONIENTE,Pimentel,Hermosillo,Sonora,Hermosillo,83188,-7.0,3.4,-10.0,Febrero,29.0948207,-110.9692202
Sears,Noreste,Distrito 5,B297,TORREON SEARS GALERIAS LA LAGUNA,PERIF RAUL LOPEZ SANCHEZ,Residencial el Fresno,Torreón,Coahuila de Zaragoza,Torreón,27018,10.2,18.6,-7.1,Febrero,25.542698,-103.410512
Devlyn,Metropolitana,Distrito 3,A317,CENTRO COMERCIAL PERISUR,PERIF SUR,Jardines del Pedregal de San Ángel,Coyoacán,Ciudad de México,Ciudad de México,04500,3.4,0.6,2.8,Febrero,19.302660965305087,-99.18838708021454
Devlyn,Noreste,Distrito 4,A882,REYNOSA PERIFÉRICO,PERIFERICO CRUCE LIBRAMIENTO SUR,Granjas Económicas del Norte,Reynosa,Tamaulipas,Reynosa,88730,-27.4,-28.8,1.9,Febrero,26.0907673,-98.2788191
Coppel,Centro,Distrito 6,A630,COPPEL PINO SUAREZ (SILAO),PINO SUÁREZ,Silao Centro,Silao de la Victoria,Guanajuato,Silao,36100,-13.6,70.7,-49.4,Febrero,20.94601182835769,-101.42791705368097
Devlyn,Centro,Distrito 6,B033,PLAZA BICENTENARIO CENTRO (L. MORENO),PLAZA CENTENARIO HIDALGO,Lagos de Moreno Centro,Lagos de Moreno,Jalisco,Lagos de Moreno,47400,26.4,14.3,10.6,Febrero,21.533030099999998,-101.81995710355704
Devlyn,Noreste,Distrito 1,A912,ADANA AGUASCALIENTES,PREDIO SOLAR URBANO,Haciendas de Aguascalientes,Aguascalientes,Aguascalientes,Aguascalientes,20196,7.7,-7.0,15.8,Febrero,21.880487,-102.2967195
Devlyn,Sur,Distrito 3,A865,DEVLYN LAS AMERICAS (VHSA),PROFESOR RAMON MENDOZA,José María Pino Suárez,Centro,Tabasco,Villahermosa,86029,4.5,-9.6,15.6,Febrero,17.9884657,-92.9366326
Coppel,Metropolitana,Distrito 1,A579,COPPEL PLAZA LA MORENA (TEXCOCO),PROL 16 DE SEPTIEMBRE,Texcoco de Mora Centro,Texcoco,Estado de México,Texcoco de Mora,56100,-3.8,14.6,-16.1,Febrero,19.5144327,-98.8821254
Devlyn,Centro,Distrito 1,A708,PABELLON BOSQUES,PROL BOSQUES DE REFORMA,Lomas de Vista Hermosa,Cuajimalpa de Morelos,Ciudad de México,Ciudad de México,05100,11.6,3.3,8.0,Febrero,19.377169917863416,-99.25975967841131
Coppel,Centro,Distrito 5,A695,COPPEL CODO SAN MIGUEL ALLENDE,PROL CODO,San Miguel de Allende Centro,San Miguel de Allende,Guanajuato,San Miguel de Allende,37700,54.6,-1.9,57.7,Febrero,20.9130501,-100.73566002666199
Devlyn,Sur,Distrito 6,A805,VERACRUZ PLAZA CRISTAL,PROL DIAZ MIRON,Del Maestro,Veracruz,Veracruz de Ignacio de la Llave,Veracruz,91920,21.4,1.4,19.8,Febrero,19.2003429,-96.1383572
Devlyn,Centro,Distrito 4,B031,AV. JUAREZ CENTRO (QUERETARO),PROL JUAREZ NORTE,Centro,Querétaro,Querétaro,Santiago de Querétaro,76000,8.0,-9.5,19.4,Febrero,20.5922997,-100.3917424
Devlyn,Sur,Distrito 4,B181,DEVLYN PLAZA CHEDRAUI II,PROL LAS PALOMAS 4TA SUR,Cantarranas,TAPACHULA DE CÓRDOVA Y ORDÓÑEZ,Chiapas,Tapachula de Córdova y Ordóñez,30797,1.2,-3.5,4.9,Febrero,14.9042905,-92.2609265
Devlyn,Noreste,Distrito 1,A951,MORELOS CENTRO (S.L.P),PROL MORELOS,San Luis Potosí Centro,San Luis Potosí,San Luis Potosí,San Luis Potosí,78000,20.5,19.7,0.7,Febrero,22.1516472,-100.9763993
Devlyn,Sur,Distrito 3,A724,DEVLYN TABASCO 2000 (VHSA),PROL PASEO TABASCO,Real de Minas,Centro,Tabasco,Villahermosa,86035,8.2,-17.9,31.8,Febrero,17.9884657,-92.9366326
Devlyn,Sur,Distrito 3,A811,DEVLYN CHEDRAUI CRYSTAL (VHSA),QUINTIN ARAUZ,Primero de Mayo,Centro,Tabasco,Villahermosa,86190,-33.2,-6.5,-28.6,Febrero,17.978457249999998,-92.9347626
Devlyn,Metropolitana,Distrito 3,B818,MITIKAH,REAL MAYORAZGO,Xoco,Benito Juárez,Ciudad de México,Ciudad de México,03330,-7.4,-10.3,3.2,Febrero,19.361452498106505,-99.16992289587209
Devlyn,Noreste,Distrito 3,B879,PUNTO VALLE MTY,RIO MISSOURI,Jardines Del Valle,San Pedro Garza García,Nuevo León,San Pedro Garza García,66220,-6.7,-19.5,15.8,Febrero,25.65271255,-100.37223790945575
Coppel,Noreste,Distrito 2,A527,COPPEL DIAZ MIRON TAMPICO,SALVADOR DIAZ MIRON,Tampico Centro,Tampico,Tamaulipas,Tampico,89000,20.6,-32.8,79.4,Febrero,22.27010965,-97.89486735598555
Sears,Noreste,Distrito 2,B265,TAMPICO SEARS,SALVADOR DIAZ MIRON,Tampico Centro,Tampico,Tamaulipas,Tampico,89000,-31.7,18.6,-42.4,Febrero,22.27010965,-97.89486735598555
Coppel,Centro,Distrito 5,A612,COPPEL SANCHEZ TORRADO (SALAMANCA),SANCHEZ TORRADO,Salamanca Centro,Salamanca,Guanajuato,Salamanca,36700,-37.7,4.3,-40.2,Febrero,20.574300422499697,-101.19930414951185
Devlyn,Noreste,Distrito 1,B041,ZACATECAS CENTRO II,TACUBA,Zacatecas Centro,Zacatecas,Zacatecas,Zacatecas,98000,-29.6,-27.5,-3.0,Febrero,22.7753891,-102.5722706
Devlyn,Noreste,Distrito 2,B409,SORIANA CIUDAD MANTE,VICENTE GUERRERO,Ciudad Mante Centro,El Mante,Tamaulipas,Ciudad Mante,89800,-26.1,3.4,-28.5,Febrero,22.7411278,-98.9714093
Devlyn,Noreste,Distrito 4,A991,PIEDRAS NEGRAS CENTRO,ZARAGOZA,Piedras Negras Centro,Piedras Negras,Coahuila de Zaragoza,Piedras Negras,26000,-33.7,-38.2,7.4,Febrero,28.704596,-100.5167137
Total General,Total General,Total General,Total General,Total General,Total General,Total General,Total General,Total General,,Total General,-1.1,-4.7,3.8,Febrero,,
